dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.840238,20.060224,14.427949,1.019484,4.517250,-73.882926,4.822696
0.020000,22.842362,20.038647,14.449630,1.084060,3.228785,-64.423258,4.798962
0.020000,22.844066,20.016184,14.472158,1.126398,2.116903,-55.594099,4.777732
0.020000,22.845344,19.993228,14.495150,1.149593,1.159780,-47.856172,4.758711
0.020000,22.846214,19.970114,14.518280,1.156485,0.344555,-40.761217,4.741645
0.020000,22.846708,19.947133,14.541267,1.149347,-0.356862,-35.070890,4.726318
0.020000,22.846865,19.924527,14.563873,1.130301,-0.952319,-29.772825,4.712544
0.020000,22.846730,19.902509,14.585891,1.100928,-1.468648,-25.816472,4.700164
0.020000,22.846351,19.881257,14.607147,1.062770,-1.907884,-21.961793,4.689045
0.020000,22.845774,19.860921,14.627491,1.017200,-2.278530,-18.532291,4.679067
0.020000,22.845044,19.841633,14.646793,0.965114,-2.604264,-16.286690,4.670132
0.020000,22.844204,19.823502,14.664943,0.907493,-2.881091,-13.841364,4.662154
0.020000,22.843295,19.806623,14.681846,0.845178,-3.115752,-11.733033,4.655058
0.020000,22.842353,19.791078,14.697420,0.778692,-3.324277,-10.426286,4.648783
0.020000,22.841413,19.776935,14.711595,0.708720,-3.498607,-8.716460,4.643275
0.020000,22.840504,19.764249,14.724313,0.635899,-3.641037,-7.121517,4.638487
0.020000,22.839654,19.753072,14.735523,0.560490,-3.770454,-6.470877,4.634380
0.020000,22.838884,19.743441,14.745183,0.483043,-3.872364,-5.095490,4.630923
0.020000,22.838215,19.735393,14.753260,0.403813,-3.961496,-4.456562,4.628088
0.020000,22.837664,19.728951,14.759725,0.323252,-4.028053,-3.327854,4.625854
0.020000,22.837241,19.724127,14.764567,0.242133,-4.055949,-1.394800,4.624201
0.020000,22.836944,19.720784,14.767924,0.167841,-3.714594,17.067732,4.623065
0.020000,22.836752,19.718656,14.770060,0.106807,-3.051694,33.144984,4.622346
0.020000,22.836645,19.717470,14.771252,0.059574,-2.361677,34.500840,4.621946
0.020000,22.836598,19.716951,14.771773,0.026045,-1.676404,34.263653,4.621772
0.020000,22.836586,19.716824,14.771900,0.006366,-0.983958,34.622337,4.621729
0.020000,22.836586,19.716824,14.771900,0.000000,-0.318316,33.282098,4.621729
