dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.953122,8.322747,17.274800,1.443209,-7.287736,4.205913,1.555374
0.020000,22.953483,8.348715,17.300770,1.298491,-7.235914,2.591087,1.558390
0.020000,22.953739,8.371819,17.323875,1.155272,-7.160938,3.748828,1.561036
0.020000,22.953914,8.392080,17.344138,1.013127,-7.107263,2.683744,1.563328
0.020000,22.954027,8.409509,17.361567,0.871459,-7.083403,1.192991,1.565279
0.020000,22.954096,8.424130,17.376187,0.731027,-7.021609,3.089724,1.566901
0.020000,22.954134,8.435946,17.388004,0.590834,-7.009640,0.598457,1.568202
0.020000,22.954153,8.444967,17.397025,0.451066,-6.988392,1.062371,1.569190
0.020000,22.954161,8.451380,17.403438,0.320649,-6.520839,23.377663,1.569889
0.020000,22.954164,8.455593,17.407651,0.210629,-5.501025,50.990678,1.570347
0.020000,22.954165,8.458074,17.410131,0.124026,-4.330132,58.544692,1.570616
0.020000,22.954165,8.459283,17.411341,0.060486,-3.176983,57.657414,1.570747
0.020000,22.954165,8.459685,17.411743,0.020078,-2.020407,57.828802,1.570790
0.020000,22.954165,8.459741,17.411799,0.002831,-0.862347,57.902988,1.570796
0.020000,22.954165,8.459741,17.411799,0.000000,-0.141569,36.038905,1.570796
