dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,23.103004,19.361551,13.806215,5.669392,-30.640442,138.411320,5.081066
0.020000,23.137778,19.265290,13.908564,5.117453,-27.596970,152.173590,5.037315
0.020000,23.165620,19.177107,14.001038,4.623726,-24.686324,145.532287,4.999362
0.020000,23.187963,19.096492,14.084692,4.182700,-22.051337,131.749386,4.966391
0.020000,23.205934,19.022916,14.160431,3.786937,-19.788107,113.161480,4.937700
0.020000,23.220417,18.955863,14.229030,3.429959,-17.848938,96.958442,4.912690
0.020000,23.232104,18.894872,14.291131,3.105051,-16.245367,80.178578,4.890862
0.020000,23.241542,18.839525,14.347277,2.807276,-14.888771,67.829768,4.871798
0.020000,23.249160,18.789471,14.397907,2.531514,-13.788117,55.032716,4.855153
0.020000,23.255304,18.744397,14.443398,2.274533,-12.849011,46.955309,4.840641
0.020000,23.260248,18.704045,14.484052,2.032718,-12.090775,37.911810,4.828024
0.020000,23.264214,18.668193,14.520123,1.803543,-11.458739,31.601778,4.817107
0.020000,23.267378,18.636655,14.551819,1.584813,-10.936493,26.112317,4.807727
0.020000,23.269886,18.609271,14.579318,1.374926,-10.494364,22.106463,4.799751
0.020000,23.271853,18.585917,14.602754,1.171807,-10.155956,16.920402,4.793069
0.020000,23.273370,18.566487,14.622244,0.974490,-9.865832,14.506155,4.787594
0.020000,23.274511,18.550893,14.637879,0.781768,-9.636120,11.485640,4.783255
0.020000,23.275331,18.539071,14.649729,0.592501,-9.463354,8.638287,4.779998
0.020000,23.275886,18.530728,14.658091,0.418092,-8.720448,37.145293,4.777715
0.020000,23.276239,18.525281,14.663549,0.272928,-7.258200,73.112377,4.776233
0.020000,23.276440,18.522104,14.666733,0.159158,-5.688472,78.486440,4.775371
0.020000,23.276536,18.520576,14.668263,0.076544,-4.130730,77.887083,4.774957
0.020000,23.276567,18.520087,14.668754,0.024508,-2.601772,76.447896,4.774824
0.020000,23.276571,18.520026,14.668815,0.003069,-1.071947,76.491244,4.774808
0.020000,23.276571,18.520026,14.668815,0.000000,-0.153466,45.924054,4.774808
